player_id,player_name,player_lv,is_player,hero_id,hero_pos,hero_level,hero_aggr,hero_star,hairCutId,hairColorId,faceId,clothesId,comat,formation,formation_lv,touxiang,honor,1
240,,26,0,5,4,21,17,1,,,,,,,,,,1198
240,,26,0,12,6,21,17,1,,,,,,,,,,1199
240,,26,0,36,7,21,17,1,,,,,,,,,,1200
240,,26,0,10,8,21,17,1,,,,,,,,,,1201
241,泥萌德斯发,26,1,200,2,21,17,2,0,1,1,0,9768,1005,2,2013,353,1202
241,,26,0,4,4,21,17,1,,,,,,,,,,1203
241,,26,0,11,6,21,17,1,,,,,,,,,,1204
241,,26,0,35,7,21,17,1,,,,,,,,,,1205
241,,26,0,9,8,21,17,1,,,,,,,,,,1206
242,盛兰雅芳c,26,1,200,2,21,17,2,1,5,2,1,9041,1009,1,33,346,1207
242,,26,0,3,4,21,17,1,,,,,,,,,,1208
242,,26,0,10,5,21,17,1,,,,,,,,,,1209
242,,26,0,34,7,21,17,1,,,,,,,,,,1210
242,,26,0,8,9,21,17,1,,,,,,,,,,1211
243,邵罗瑞尔dk,26,1,200,2,21,17,2,1,6,1,2,8891,1009,2,2013,352,1212
243,,26,0,5,4,21,17,1,,,,,,,,,,1213
243,,26,0,12,5,21,17,1,,,,,,,,,,1214
243,,26,0,36,7,21,17,1,,,,,,,,,,1215
243,,26,0,10,9,21,17,1,,,,,,,,,,1216
244,杭诺玛c,26,1,200,2,21,17,2,0,2,0,1,10146,1003,1,101,345,1217
244,,26,0,4,4,21,17,1,,,,,,,,,,1218
244,,26,0,11,5,21,17,1,,,,,,,,,,1219
244,,26,0,35,6,21,17,1,,,,,,,,,,1220
244,,26,0,9,8,21,17,1,,,,,,,,,,1221
245,伊伊和可可e,26,1,200,2,21,17,2,2,9,2,0,9091,1003,3,2013,351,1222
245,,26,0,3,4,21,17,1,,,,,,,,,,1223
245,,26,0,10,5,21,17,1,,,,,,,,,,1224
245,,26,0,34,6,21,17,1,,,,,,,,,,1225
245,,26,0,8,8,21,17,1,,,,,,,,,,1226
246,沃冷风y,26,1,200,2,21,17,2,0,1,1,0,10053,1003,2,122,344,1227
246,,26,0,5,4,21,17,1,,,,,,,,,,1228
246,,26,0,12,5,21,17,1,,,,,,,,,,1229
246,,26,0,36,6,21,17,1,,,,,,,,,,1230
246,,26,0,10,8,21,17,1,,,,,,,,,,1231
247,鬼娃娃丶让他,26,1,200,1,21,17,2,1,5,2,1,9644,1004,1,141,350,1232
247,,26,0,4,3,21,17,1,,,,,,,,,,1233
247,,26,0,11,4,21,17,1,,,,,,,,,,1234
247,,26,0,35,6,21,17,1,,,,,,,,,,1235
247,,26,0,9,8,21,17,1,,,,,,,,,,1236
248,无名花gf,26,1,200,1,21,17,2,1,6,1,2,8681,1004,2,2013,343,1237
248,,26,0,3,3,21,17,1,,,,,,,,,,1238
248,,26,0,10,4,21,17,1,,,,,,,,,,1239
248,,26,0,34,6,21,17,1,,,,,,,,,,1240
248,,26,0,8,8,21,17,1,,,,,,,,,,1241
249,司空小雨dk,26,1,200,2,21,17,2,0,2,0,1,9508,1005,1,153,349,1242
249,,26,0,5,4,21,17,1,,,,,,,,,,1243
249,,26,0,12,6,21,17,1,,,,,,,,,,1244
249,,26,0,36,7,21,17,1,,,,,,,,,,1245
249,,26,0,10,8,21,17,1,,,,,,,,,,1246
250,宦空空是,26,1,200,2,21,17,2,2,9,2,0,9060,1005,3,202,342,1247
250,,26,0,4,4,21,17,1,,,,,,,,,,1248
250,,26,0,11,6,21,17,1,,,,,,,,,,1249
250,,26,0,35,7,21,17,1,,,,,,,,,,1250
250,,26,0,9,8,21,17,1,,,,,,,,,,1251
251,慕容πdu,25,1,200,2,20,16,2,0,1,1,0,8050,1009,2,2013,348,1252
251,,25,0,3,4,20,16,1,,,,,,,,,,1253
251,,25,0,10,5,20,16,1,,,,,,,,,,1254
251,,25,0,34,7,20,16,1,,,,,,,,,,1255
251,,25,0,8,9,20,16,1,,,,,,,,,,1256
252,My丨冷殇灬法,25,1,200,2,20,16,2,1,5,2,1,8130,1009,1,33,341,1257
252,,25,0,5,4,20,16,1,,,,,,,,,,1258
252,,25,0,12,5,20,16,1,,,,,,,,,,1259
252,,25,0,36,7,20,16,1,,,,,,,,,,1260
252,,25,0,10,9,20,16,1,,,,,,,,,,1261
253,绝梦一发呆,25,1,200,2,20,16,2,1,6,1,2,8777,1003,2,2013,347,1262
253,,25,0,4,4,20,16,1,,,,,,,,,,1263
253,,25,0,11,5,20,16,1,,,,,,,,,,1264
253,,25,0,35,6,20,16,1,,,,,,,,,,1265
253,,25,0,9,8,20,16,1,,,,,,,,,,1266
254,分手后还,25,1,200,2,20,16,2,0,2,0,1,8575,1003,1,101,340,1267
254,,25,0,3,4,20,16,1,,,,,,,,,,1268
254,,25,0,10,5,20,16,1,,,,,,,,,,1269
254,,25,0,34,6,20,16,1,,,,,,,,,,1270
254,,25,0,8,8,20,16,1,,,,,,,,,,1271
255,从潇雨y,25,1,200,2,20,16,2,2,9,2,0,8934,1003,3,2013,346,1272
255,,25,0,5,4,20,16,1,,,,,,,,,,1273
255,,25,0,12,5,20,16,1,,,,,,,,,,1274
255,,25,0,36,6,20,16,1,,,,,,,,,,1275
255,,25,0,10,8,20,16,1,,,,,,,,,,1276
256,神圣凉冰规范,25,1,200,1,20,16,2,0,1,1,0,8095,1004,2,122,339,1277
256,,25,0,4,3,20,16,1,,,,,,,,,,1278
256,,25,0,11,4,20,16,1,,,,,,,,,,1279
256,,25,0,35,6,20,16,1,,,,,,,,,,1280
256,,25,0,9,8,20,16,1,,,,,,,,,,1281
257,墨墨诺里斯y,25,1,200,1,20,16,2,1,5,2,1,8815,1004,1,141,345,1282
257,,25,0,3,3,20,16,1,,,,,,,,,,1283
257,,25,0,10,4,20,16,1,,,,,,,,,,1284
257,,25,0,34,6,20,16,1,,,,,,,,,,1285
257,,25,0,8,8,20,16,1,,,,,,,,,,1286
258,吾☆皇EX法,25,1,200,2,20,16,2,1,6,1,2,8592,1005,2,2013,338,1287
258,,25,0,5,4,20,16,1,,,,,,,,,,1288
258,,25,0,12,6,20,16,1,,,,,,,,,,1289
258,,25,0,36,7,20,16,1,,,,,,,,,,1290
258,,25,0,10,8,20,16,1,,,,,,,,,,1291
259,三十w,25,1,200,2,20,16,2,0,2,0,1,9083,1005,1,153,344,1292
259,,25,0,4,4,20,16,1,,,,,,,,,,1293
259,,25,0,11,6,20,16,1,,,,,,,,,,1294
259,,25,0,35,7,20,16,1,,,,,,,,,,1295
259,,25,0,9,8,20,16,1,,,,,,,,,,1296
260,盖尔梅斯,25,1,200,2,20,16,2,2,9,2,0,8381,1009,3,202,337,1297
260,,25,0,3,4,20,16,1,,,,,,,,,,1298
260,,25,0,10,5,20,16,1,,,,,,,,,,1299
260,,25,0,34,7,20,16,1,,,,,,,,,,1300
260,,25,0,8,9,20,16,1,,,,,,,,,,1301
261,无念无想发呆,25,1,200,2,20,16,2,0,1,1,0,9488,1009,2,2013,343,1302
261,,25,0,5,4,20,16,1,,,,,,,,,,1303
261,,25,0,12,5,20,16,1,,,,,,,,,,1304
261,,25,0,36,7,20,16,1,,,,,,,,,,1305
261,,25,0,10,9,20,16,1,,,,,,,,,,1306
262,女仆啊,25,1,200,2,20,16,2,1,5,2,1,9018,1003,1,33,336,1307
262,,25,0,4,4,20,16,1,,,,,,,,,,1308
262,,25,0,11,5,20,16,1,,,,,,,,,,1309
262,,25,0,35,6,20,16,1,,,,,,,,,,1310
262,,25,0,9,8,20,16,1,,,,,,,,,,1311
263,洛兰达特法,25,1,200,2,20,16,2,1,6,1,2,9571,1003,2,2013,342,1312
263,,25,0,3,4,20,16,1,,,,,,,,,,1313
263,,25,0,10,5,20,16,1,,,,,,,,,,1314
263,,25,0,34,6,20,16,1,,,,,,,,,,1315
263,,25,0,8,8,20,16,1,,,,,,,,,,1316
264,罗伦卡特y,25,1,200,2,20,16,2,0,2,0,1,9161,1003,1,101,335,1317
264,,25,0,5,4,20,16,1,,,,,,,,,,1318
264,,25,0,12,5,20,16,1,,,,,,,,,,1319
264,,25,0,36,6,20,16,1,,,,,,,,,,1320
264,,25,0,10,8,20,16,1,,,,,,,,,,1321
265,空之轨迹对手,25,1,200,1,20,16,2,2,9,2,0,8874,1004,3,2013,341,1322
265,,25,0,4,3,20,16,1,,,,,,,,,,1323
265,,25,0,11,4,20,16,1,,,,,,,,,,1324
265,,25,0,35,6,20,16,1,,,,,,,,,,1325
265,,25,0,9,8,20,16,1,,,,,,,,,,1326
266,维他奶就,25,1,200,1,20,16,2,0,1,1,0,8954,1004,2,122,334,1327
266,,25,0,3,3,20,16,1,,,,,,,,,,1328
266,,25,0,10,4,20,16,1,,,,,,,,,,1329
266,,25,0,34,6,20,16,1,,,,,,,,,,1330
266,,25,0,8,8,20,16,1,,,,,,,,,,1331
267,善良的人萨芬,25,1,200,2,20,16,2,1,5,2,1,8223,1005,1,141,340,1332
267,,25,0,5,4,20,16,1,,,,,,,,,,1333
267,,25,0,12,6,20,16,1,,,,,,,,,,1334
267,,25,0,36,7,20,16,1,,,,,,,,,,1335
267,,25,0,10,8,20,16,1,,,,,,,,,,1336
268,赫达帕里奇u,25,1,200,2,20,16,2,1,6,1,2,8758,1005,2,2013,333,1337
268,,25,0,4,4,20,16,1,,,,,,,,,,1338
268,,25,0,11,6,20,16,1,,,,,,,,,,1339
268,,25,0,35,7,20,16,1,,,,,,,,,,1340
268,,25,0,9,8,20,16,1,,,,,,,,,,1341
269,贝齐兰姆分隔带,25,1,200,2,20,16,2,0,2,0,1,9302,1009,1,153,339,1342
269,,25,0,3,4,20,16,1,,,,,,,,,,1343
269,,25,0,10,5,20,16,1,,,,,,,,,,1344
269,,25,0,34,7,20,16,1,,,,,,,,,,1345
269,,25,0,8,9,20,16,1,,,,,,,,,,1346
270,紫苑法,25,1,200,2,20,16,2,2,9,2,0,9112,1009,3,202,332,1347
270,,25,0,5,4,20,16,1,,,,,,,,,,1348
270,,25,0,12,5,20,16,1,,,,,,,,,,1349
270,,25,0,36,7,20,16,1,,,,,,,,,,1350
270,,25,0,10,9,20,16,1,,,,,,,,,,1351
271,桔子姬w,25,1,200,2,20,16,2,0,1,1,0,8099,1003,2,2013,338,1352
271,,25,0,4,4,20,16,1,,,,,,,,,,1353
271,,25,0,11,5,20,16,1,,,,,,,,,,1354
271,,25,0,35,6,20,16,1,,,,,,,,,,1355
271,,25,0,9,8,20,16,1,,,,,,,,,,1356
272,雨宫天y,25,1,200,2,20,16,2,1,5,2,1,8303,1003,1,33,331,1357
272,,25,0,3,4,20,16,1,,,,,,,,,,1358
272,,25,0,10,5,20,16,1,,,,,,,,,,1359
272,,25,0,34,6,20,16,1,,,,,,,,,,1360
272,,25,0,8,8,20,16,1,,,,,,,,,,1361
273,初音未来法,25,1,200,2,20,16,2,1,6,1,2,8744,1003,2,2013,337,1362
273,,25,0,5,4,20,16,1,,,,,,,,,,1363
273,,25,0,12,5,20,16,1,,,,,,,,,,1364
273,,25,0,36,6,20,16,1,,,,,,,,,,1365
273,,25,0,10,8,20,16,1,,,,,,,,,,1366
274,新的旅程y,25,1,200,1,20,16,2,0,2,0,1,8903,1004,1,101,330,1367
274,,25,0,4,3,20,16,1,,,,,,,,,,1368
274,,25,0,11,4,20,16,1,,,,,,,,,,1369
274,,25,0,35,6,20,16,1,,,,,,,,,,1370
274,,25,0,9,8,20,16,1,,,,,,,,,,1371
275,罗克珊克拉克是,25,1,200,1,20,16,2,2,9,2,0,9385,1004,3,2013,336,1372
275,,25,0,3,3,20,16,1,,,,,,,,,,1373
275,,25,0,10,4,20,16,1,,,,,,,,,,1374
275,,25,0,34,6,20,16,1,,,,,,,,,,1375
275,,25,0,8,8,20,16,1,,,,,,,,,,1376
276,恋丶琉璃啊,25,1,200,2,20,16,2,0,1,1,0,8973,1005,2,122,329,1377
276,,25,0,5,4,20,16,1,,,,,,,,,,1378
276,,25,0,12,6,20,16,1,,,,,,,,,,1379
276,,25,0,36,7,20,16,1,,,,,,,,,,1380
276,,25,0,10,8,20,16,1,,,,,,,,,,1381
277,辛克莱拉就,25,1,200,2,20,16,2,1,5,2,1,9153,1005,1,141,335,1382
277,,25,0,4,4,20,16,1,,,,,,,,,,1383
277,,25,0,11,6,20,16,1,,,,,,,,,,1384
277,,25,0,35,7,20,16,1,,,,,,,,,,1385
277,,25,0,9,8,20,16,1,,,,,,,,,,1386
278,梦幻花满楼法,25,1,200,2,20,16,2,1,6,1,2,8132,1009,2,2013,328,1387
278,,25,0,3,4,20,16,1,,,,,,,,,,1388
278,,25,0,10,5,20,16,1,,,,,,,,,,1389
278,,25,0,34,7,20,16,1,,,,,,,,,,1390
278,,25,0,8,9,20,16,1,,,,,,,,,,1391
279,小渔基c,25,1,200,2,20,16,2,0,2,0,1,8506,1009,1,153,334,1392
279,,25,0,5,4,20,16,1,,,,,,,,,,1393
279,,25,0,12,5,20,16,1,,,,,,,,,,1394
279,,25,0,36,7,20,16,1,,,,,,,,,,1395
279,,25,0,10,9,20,16,1,,,,,,,,,,1396
280,蔡盖尔规范,25,1,200,2,20,16,2,2,9,2,0,8180,1003,3,202,327,1397
280,,25,0,4,4,20,16,1,,,,,,,,,,1398
280,,25,0,11,5,20,16,1,,,,,,,,,,1399
280,,25,0,35,6,20,16,1,,,,,,,,,,1400
280,,25,0,9,8,20,16,1,,,,,,,,,,1401
281,海柔尔埃文dk,25,1,200,2,20,16,2,0,1,1,0,9504,1003,2,2013,333,1402
281,,25,0,3,4,20,16,1,,,,,,,,,,1403
281,,25,0,10,5,20,16,1,,,,,,,,,,1404
281,,25,0,34,6,20,16,1,,,,,,,,,,1405
281,,25,0,8,8,20,16,1,,,,,,,,,,1406
282,朱恩霍恩比u,25,1,200,2,20,16,2,1,5,2,1,8051,1003,1,33,326,1407
282,,25,0,5,4,20,16,1,,,,,,,,,,1408
282,,25,0,12,5,20,16,1,,,,,,,,,,1409
282,,25,0,36,6,20,16,1,,,,,,,,,,1410
282,,25,0,10,8,20,16,1,,,,,,,,,,1411
283,Ange,25,1,200,1,20,16,2,1,6,1,2,8418,1004,2,2013,332,1412
283,,25,0,4,3,20,16,1,,,,,,,,,,1413
283,,25,0,11,4,20,16,1,,,,,,,,,,1414
283,,25,0,35,6,20,16,1,,,,,,,,,,1415
283,,25,0,9,8,20,16,1,,,,,,,,,,1416
284,猫耳娘就,25,1,200,1,20,16,2,0,2,0,1,8709,1004,1,101,325,1417
284,,25,0,3,3,20,16,1,,,,,,,,,,1418
284,,25,0,10,4,20,16,1,,,,,,,,,,1419
284,,25,0,34,6,20,16,1,,,,,,,,,,1420
284,,25,0,8,8,20,16,1,,,,,,,,,,1421
285,红名无罪啊,25,1,200,2,20,16,2,2,9,2,0,9166,1005,3,2013,331,1422
285,,25,0,5,4,20,16,1,,,,,,,,,,1423
285,,25,0,12,6,20,16,1,,,,,,,,,,1424
285,,25,0,36,7,20,16,1,,,,,,,,,,1425
285,,25,0,10,8,20,16,1,,,,,,,,,,1426
286,夏洛特多拉我,25,1,200,2,20,16,2,0,1,1,0,8569,1005,2,122,324,1427
286,,25,0,4,4,20,16,1,,,,,,,,,,1428
286,,25,0,11,6,20,16,1,,,,,,,,,,1429
286,,25,0,35,7,20,16,1,,,,,,,,,,1430
286,,25,0,9,8,20,16,1,,,,,,,,,,1431
287,维基罗莎w,25,1,200,2,20,16,2,1,5,2,1,8824,1009,1,141,330,1432
287,,25,0,3,4,20,16,1,,,,,,,,,,1433
287,,25,0,10,5,20,16,1,,,,,,,,,,1434
287,,25,0,34,7,20,16,1,,,,,,,,,,1435
287,,25,0,8,9,20,16,1,,,,,,,,,,1436
288,巡梦结婚,25,1,200,2,20,16,2,1,6,1,2,9527,1009,2,2013,323,1437
288,,25,0,5,4,20,16,1,,,,,,,,,,1438
288,,25,0,12,5,20,16,1,,,,,,,,,,1439
288,,25,0,36,7,20,16,1,,,,,,,,,,1440
288,,25,0,10,9,20,16,1,,,,,,,,,,1441
289,芙兰朵露e,25,1,200,2,20,16,2,0,2,0,1,8437,1003,1,153,329,1442
289,,25,0,4,4,20,16,1,,,,,,,,,,1443
289,,25,0,11,5,20,16,1,,,,,,,,,,1444
289,,25,0,35,6,20,16,1,,,,,,,,,,1445
289,,25,0,9,8,20,16,1,,,,,,,,,,1446
290,尹墨墨撒旦,25,1,200,2,20,16,2,2,9,2,0,8951,1003,3,202,322,1447
290,,25,0,3,4,20,16,1,,,,,,,,,,1448
290,,25,0,10,5,20,16,1,,,,,,,,,,1449
290,,25,0,34,6,20,16,1,,,,,,,,,,1450
290,,25,0,8,8,20,16,1,,,,,,,,,,1451
291,鄢小禹房顶上,25,1,200,2,20,16,2,0,1,1,0,8616,1003,2,2013,328,1452
291,,25,0,5,4,20,16,1,,,,,,,,,,1453
291,,25,0,12,5,20,16,1,,,,,,,,,,1454
291,,25,0,36,6,20,16,1,,,,,,,,,,1455
291,,25,0,10,8,20,16,1,,,,,,,,,,1456
292,旧梦难舍法,25,1,200,1,20,16,2,1,5,2,1,9274,1004,1,33,321,1457
292,,25,0,4,3,20,16,1,,,,,,,,,,1458
292,,25,0,11,4,20,16,1,,,,,,,,,,1459
292,,25,0,35,6,20,16,1,,,,,,,,,,1460
292,,25,0,9,8,20,16,1,,,,,,,,,,1461
293,甍小心丶y,25,1,200,1,20,16,2,1,6,1,2,9113,1004,2,2013,327,1462
293,,25,0,3,3,20,16,1,,,,,,,,,,1463
293,,25,0,10,4,20,16,1,,,,,,,,,,1464
293,,25,0,34,6,20,16,1,,,,,,,,,,1465
293,,25,0,8,8,20,16,1,,,,,,,,,,1466
294,星夜千流c,25,1,200,2,20,16,2,0,2,0,1,8815,1005,1,101,320,1467
294,,25,0,5,4,20,16,1,,,,,,,,,,1468
294,,25,0,12,6,20,16,1,,,,,,,,,,1469
294,,25,0,36,7,20,16,1,,,,,,,,,,1470
294,,25,0,10,8,20,16,1,,,,,,,,,,1471
295,紫灬豆子发呆,25,1,200,2,20,16,2,2,9,2,0,8082,1005,3,2013,326,1472
295,,25,0,4,4,20,16,1,,,,,,,,,,1473
295,,25,0,11,6,20,16,1,,,,,,,,,,1474
295,,25,0,35,7,20,16,1,,,,,,,,,,1475
295,,25,0,9,8,20,16,1,,,,,,,,,,1476
296,地球上的爱人哦,25,1,200,2,20,16,2,0,1,1,0,8925,1009,2,122,319,1477
296,,25,0,3,4,20,16,1,,,,,,,,,,1478
296,,25,0,10,5,20,16,1,,,,,,,,,,1479
296,,25,0,34,7,20,16,1,,,,,,,,,,1480
296,,25,0,8,9,20,16,1,,,,,,,,,,1481
297,炫雅大魔王发呆,25,1,200,2,20,16,2,1,5,2,1,8195,1009,1,141,325,1482
297,,25,0,5,4,20,16,1,,,,,,,,,,1483
297,,25,0,12,5,20,16,1,,,,,,,,,,1484
297,,25,0,36,7,20,16,1,,,,,,,,,,1485
297,,25,0,10,9,20,16,1,,,,,,,,,,1486
298,star,25,1,200,2,20,16,2,1,6,1,2,9514,1003,2,2013,318,1487
298,,25,0,4,4,20,16,1,,,,,,,,,,1488
298,,25,0,11,5,20,16,1,,,,,,,,,,1489
298,,25,0,35,6,20,16,1,,,,,,,,,,1490
298,,25,0,9,8,20,16,1,,,,,,,,,,1491
299,恋布鲁克撒旦,25,1,200,2,20,16,2,0,2,0,1,9481,1003,1,153,324,1492
299,,25,0,3,4,20,16,1,,,,,,,,,,1493
299,,25,0,10,5,20,16,1,,,,,,,,,,1494
299,,25,0,34,6,20,16,1,,,,,,,,,,1495
299,,25,0,8,8,20,16,1,,,,,,,,,,1496
300,贝蒂奥斯卡规范,25,1,200,2,20,16,2,2,9,2,0,9045,1003,3,202,317,1497
300,,25,0,5,4,20,16,1,,,,,,,,,,1498
300,,25,0,12,5,20,16,1,,,,,,,,,,1499
300,,25,0,36,6,20,16,1,,,,,,,,,,1500
300,,25,0,10,8,20,16,1,,,,,,,,,,1501
301,双面伯爵房顶上,24,1,200,1,19,15,2,0,1,1,0,8575,1004,2,2013,323,1502
301,,24,0,5,3,19,15,1,,,,,,,,,,1503
301,,24,0,12,4,19,15,1,,,,,,,,,,1504
301,,24,0,36,6,19,15,1,,,,,,,,,,1505
301,,24,0,10,8,19,15,1,,,,,,,,,,1506
302,记忆伊甸规范,24,1,200,1,19,15,2,1,5,2,1,8836,1004,1,33,316,1507
302,,24,0,4,3,19,15,1,,,,,,,,,,1508
302,,24,0,11,4,19,15,1,,,,,,,,,,1509
302,,24,0,35,6,19,15,1,,,,,,,,,,1510
302,,24,0,9,8,19,15,1,,,,,,,,,,1511
303,赫连多拉工行,24,1,200,2,19,15,2,1,6,1,2,8690,1005,2,2013,322,1512
303,,24,0,3,4,19,15,1,,,,,,,,,,1513
303,,24,0,10,6,19,15,1,,,,,,,,,,1514
303,,24,0,34,7,19,15,1,,,,,,,,,,1515
303,,24,0,8,8,19,15,1,,,,,,,,,,1516
304,巴神巴特法,24,1,200,2,19,15,2,0,2,0,1,8163,1005,1,101,315,1517
304,,24,0,5,4,19,15,1,,,,,,,,,,1518
304,,24,0,12,6,19,15,1,,,,,,,,,,1519
304,,24,0,36,7,19,15,1,,,,,,,,,,1520
304,,24,0,10,8,19,15,1,,,,,,,,,,1521
305,麒麟加拉赫我,24,1,200,2,19,15,2,2,9,2,0,7824,1009,3,2013,321,1522
305,,24,0,4,4,19,15,1,,,,,,,,,,1523
305,,24,0,11,5,19,15,1,,,,,,,,,,1524
305,,24,0,35,7,19,15,1,,,,,,,,,,1525
305,,24,0,9,9,19,15,1,,,,,,,,,,1526
306,钟离穆得V型,24,1,200,2,19,15,2,0,1,1,0,7650,1009,2,122,314,1527
306,,24,0,3,4,19,15,1,,,,,,,,,,1528
306,,24,0,10,5,19,15,1,,,,,,,,,,1529
306,,24,0,34,7,19,15,1,,,,,,,,,,1530
306,,24,0,8,9,19,15,1,,,,,,,,,,1531
307,陆罗伦啊,24,1,200,2,19,15,2,1,5,2,1,7448,1003,1,141,320,1532
307,,24,0,5,4,19,15,1,,,,,,,,,,1533
307,,24,0,12,5,19,15,1,,,,,,,,,,1534
307,,24,0,36,6,19,15,1,,,,,,,,,,1535
307,,24,0,10,8,19,15,1,,,,,,,,,,1536
308,初绯丶萨芬,24,1,200,2,19,15,2,1,6,1,2,8624,1003,2,2013,313,1537
308,,24,0,4,4,19,15,1,,,,,,,,,,1538
308,,24,0,11,5,19,15,1,,,,,,,,,,1539
308,,24,0,35,6,19,15,1,,,,,,,,,,1540
308,,24,0,9,8,19,15,1,,,,,,,,,,1541
309,八意永琳u,24,1,200,2,19,15,2,0,2,0,1,7918,1003,1,153,319,1542
309,,24,0,3,4,19,15,1,,,,,,,,,,1543
309,,24,0,10,5,19,15,1,,,,,,,,,,1544
309,,24,0,34,6,19,15,1,,,,,,,,,,1545
309,,24,0,8,8,19,15,1,,,,,,,,,,1546
310,赫连凯伊发呆,24,1,200,1,19,15,2,2,9,2,0,7415,1004,3,202,312,1547
310,,24,0,5,3,19,15,1,,,,,,,,,,1548
310,,24,0,12,4,19,15,1,,,,,,,,,,1549
310,,24,0,36,6,19,15,1,,,,,,,,,,1550
310,,24,0,10,8,19,15,1,,,,,,,,,,1551
311,龚牙牙就,24,1,200,1,19,15,2,0,1,1,0,8244,1004,2,2013,318,1552
311,,24,0,4,3,19,15,1,,,,,,,,,,1553
311,,24,0,11,4,19,15,1,,,,,,,,,,1554
311,,24,0,35,6,19,15,1,,,,,,,,,,1555
311,,24,0,9,8,19,15,1,,,,,,,,,,1556
312,司徒吉蒂就,24,1,200,2,19,15,2,1,5,2,1,8879,1005,1,33,311,1557
312,,24,0,3,4,19,15,1,,,,,,,,,,1558
312,,24,0,10,6,19,15,1,,,,,,,,,,1559
312,,24,0,34,7,19,15,1,,,,,,,,,,1560
312,,24,0,8,8,19,15,1,,,,,,,,,,1561
313,专治甲亢,24,1,200,2,19,15,2,1,6,1,2,7437,1005,2,2013,317,1562
313,,24,0,5,4,19,15,1,,,,,,,,,,1563
313,,24,0,12,6,19,15,1,,,,,,,,,,1564
313,,24,0,36,7,19,15,1,,,,,,,,,,1565
313,,24,0,10,8,19,15,1,,,,,,,,,,1566
314,梦都没说撒旦,24,1,200,2,19,15,2,0,2,0,1,7878,1009,1,101,310,1567
314,,24,0,4,4,19,15,1,,,,,,,,,,1568
314,,24,0,11,5,19,15,1,,,,,,,,,,1569
314,,24,0,35,7,19,15,1,,,,,,,,,,1570
314,,24,0,9,9,19,15,1,,,,,,,,,,1571
315,妙弋法,24,1,200,2,19,15,2,2,9,2,0,7412,1009,3,2013,316,1572
315,,24,0,3,4,19,15,1,,,,,,,,,,1573
315,,24,0,10,5,19,15,1,,,,,,,,,,1574
315,,24,0,34,7,19,15,1,,,,,,,,,,1575
315,,24,0,8,9,19,15,1,,,,,,,,,,1576
316,玄奇萨芬,24,1,200,2,19,15,2,0,1,1,0,7989,1003,2,122,309,1577
316,,24,0,5,4,19,15,1,,,,,,,,,,1578
316,,24,0,12,5,19,15,1,,,,,,,,,,1579
316,,24,0,36,6,19,15,1,,,,,,,,,,1580
316,,24,0,10,8,19,15,1,,,,,,,,,,1581
317,酷酷夏洛特u,24,1,200,2,19,15,2,1,5,2,1,8553,1003,1,141,315,1582
317,,24,0,4,4,19,15,1,,,,,,,,,,1583
317,,24,0,11,5,19,15,1,,,,,,,,,,1584
317,,24,0,35,6,19,15,1,,,,,,,,,,1585
317,,24,0,9,8,19,15,1,,,,,,,,,,1586
318,胡小瑜V型,24,1,200,2,19,15,2,1,6,1,2,7462,1003,2,2013,308,1587
318,,24,0,3,4,19,15,1,,,,,,,,,,1588
318,,24,0,10,5,19,15,1,,,,,,,,,,1589
318,,24,0,34,6,19,15,1,,,,,,,,,,1590
318,,24,0,8,8,19,15,1,,,,,,,,,,1591
319,弗莉达奥利弗u,24,1,200,1,19,15,2,0,2,0,1,8476,1004,1,153,314,1592
319,,24,0,5,3,19,15,1,,,,,,,,,,1593
319,,24,0,12,4,19,15,1,,,,,,,,,,1594
319,,24,0,36,6,19,15,1,,,,,,,,,,1595
319,,24,0,10,8,19,15,1,,,,,,,,,,1596
320,火焰结婚,24,1,200,1,19,15,2,2,9,2,0,7586,1004,3,202,307,1597
320,,24,0,4,3,19,15,1,,,,,,,,,,1598
320,,24,0,11,4,19,15,1,,,,,,,,,,1599
320,,24,0,35,6,19,15,1,,,,,,,,,,1600
320,,24,0,9,8,19,15,1,,,,,,,,,,1601
321,洛艾尔玛e,24,1,200,2,19,15,2,0,1,1,0,7488,1005,2,2013,313,1602
321,,24,0,3,4,19,15,1,,,,,,,,,,1603
321,,24,0,10,6,19,15,1,,,,,,,,,,1604
321,,24,0,34,7,19,15,1,,,,,,,,,,1605
321,,24,0,8,8,19,15,1,,,,,,,,,,1606
322,拉斐尔对手,24,1,200,2,19,15,2,1,5,2,1,8790,1005,1,33,306,1607
322,,24,0,5,4,19,15,1,,,,,,,,,,1608
322,,24,0,12,6,19,15,1,,,,,,,,,,1609
322,,24,0,36,7,19,15,1,,,,,,,,,,1610
322,,24,0,10,8,19,15,1,,,,,,,,,,1611
323,神气奥兰多法,24,1,200,2,19,15,2,1,6,1,2,8243,1009,2,2013,312,1612
323,,24,0,4,4,19,15,1,,,,,,,,,,1613
323,,24,0,11,5,19,15,1,,,,,,,,,,1614
323,,24,0,35,7,19,15,1,,,,,,,,,,1615
323,,24,0,9,9,19,15,1,,,,,,,,,,1616
324,志伟罗斯福工行,24,1,200,2,19,15,2,0,2,0,1,7877,1009,1,101,305,1617
324,,24,0,3,4,19,15,1,,,,,,,,,,1618
324,,24,0,10,5,19,15,1,,,,,,,,,,1619
324,,24,0,34,7,19,15,1,,,,,,,,,,1620
